road_id,hour,day_of_week,is_weekend,road_type,lane_count,weather,visibility_km,accident_reported,traffic_volume,avg_speed,travel_time_min,congestion_level
1,0,1,0,Arterial,3,Fog,1.0433813958357312,0,228,31.856674341005338,22.90711277525278,Low
19,12,4,0,Local,2,Clear,9.023615904214342,0,414,71.50237092721018,17.316461886644635,Low
2,17,5,1,Highway,5,Rain,2.247700582764585,0,676,15.276773892742423,58.675989077467754,Medium
53,8,3,0,Highway,4,Clear,9.374402951510554,0,1189,34.35759342234272,45.59935435535783,High
44,23,0,0,Arterial,2,Fog,1.7585620038375311,0,693,39.413785750500416,33.92886085053137,Medium
90,23,2,0,Highway,4,Rain,3.317913039016742,0,786,11.974453193572685,79.872808301202,Medium
32,8,5,1,Local,1,Rain,3.507314629783608,0,1374,5.0,287.9121457920715,High
70,22,1,0,Arterial,3,Clear,5.199309867054111,0,599,23.968771229068775,34.845237626877925,Medium
32,8,0,0,Arterial,2,Clear,6.420756199098909,0,943,18.404436281146253,59.07060470873264,High
119,9,4,0,Arterial,3,Fog,1.0832373203687649,1,647,18.934581185640383,65.08961100566493,Medium
68,1,5,1,Arterial,3,Clear,9.217180075355861,0,345,71.64799894055923,16.22144497921063,Low
55,5,1,0,Highway,4,Rain,2.0866165485159502,0,226,40.24417871073221,17.8518061242,Low
75,14,0,0,Local,2,Clear,5.895753012865461,0,315,63.40290883916481,17.287616004404427,Low
56,2,3,0,Arterial,3,Clear,9.963829854998615,0,110,33.063065196086285,11.317176808696104,Low
17,10,2,0,Highway,4,Clear,6.350365339903121,0,190,43.82247319614712,12.628328375383225,Low
38,5,4,0,Arterial,3,Clear,9.92647362549193,0,377,30.310431693117927,24.05302325163632,Low
24,2,1,0,Highway,4,Fog,1.8790912807703963,0,430,45.73571861604041,27.22719106796037,Low
69,23,6,1,Highway,5,Rain,4.843264778156604,0,732,53.30307470260878,32.015989376060574,Medium
116,10,3,0,Arterial,3,Clear,5.459815413208565,1,289,20.6044567262442,38.19325063362551,Low
98,14,2,0,Arterial,3,Rain,2.3702672410957613,0,376,27.86816163279626,32.05742959838781,Low
70,12,2,0,Arterial,3,Clear,9.228588307744072,0,665,38.55633131186741,25.380983531611093,Medium
86,19,6,1,Highway,5,Rain,4.60602113678286,0,1010,5.049079671147641,215.85953896608478,High
11,9,3,0,Arterial,2,Rain,2.2126586774765573,0,832,41.38830898276633,34.60542743811557,Medium
112,5,1,0,Highway,5,Clear,9.014120823563283,0,591,63.912040582688626,19.35116472277911,Medium
16,14,2,0,Arterial,3,Clear,7.725389128379644,0,500,24.50025028041241,30.72737311237001,Medium
97,17,4,0,Arterial,3,Clear,5.988150024077389,0,844,31.10522686423533,36.431451816922504,Medium
73,17,0,0,Arterial,3,Fog,1.621556228301333,0,976,44.0664618354631,40.35495623304108,High
59,6,4,0,Local,1,Clear,9.740491133425893,0,622,25.26963399072131,35.02411843979031,Medium
70,14,5,1,Local,2,Rain,4.353970717019438,0,197,50.432238500189584,16.746621039688936,Low
80,17,2,0,Local,2,Rain,4.079853492927568,1,1008,5.0,230.66052512762425,High
93,17,0,0,Local,2,Clear,8.153942672748546,0,855,49.32668473427156,28.67095725635404,Medium
3,19,3,0,Local,1,Rain,2.2209693160938913,0,1236,27.985109769087458,56.160929506177915,High
20,8,0,0,Local,2,Clear,5.331776305000246,0,931,59.0577468593562,27.832733736286137,High
59,23,0,0,Local,2,Clear,9.459032072342831,0,732,43.15706024352767,25.949667708080636,Medium
36,1,6,1,Arterial,3,Rain,3.696975860999887,0,636,30.090655408516206,36.09252182494919,Medium
19,7,0,0,Highway,4,Clear,6.752027568551409,0,774,40.38384776630967,30.996098446570393,Medium
90,19,2,0,Highway,5,Clear,8.723731316920977,0,1130,37.38976353084099,39.26445265435713,High
67,1,6,1,Local,2,Clear,5.3288539614007675,0,500,68.19813687037112,17.541008079569796,Medium
19,10,6,1,Arterial,3,Clear,6.848527197798154,0,387,25.207553391512953,23.07435168891551,Low
20,6,5,1,Local,1,Fog,0.6928253468642689,0,667,35.92079059102912,40.62852075848638,Medium
96,5,5,1,Highway,5,Fog,1.233227059887657,0,402,37.376868250202136,31.62696414963672,Low
71,9,6,1,Highway,5,Clear,7.943955202547479,0,1229,53.837555666402835,33.51046665253234,High
52,4,6,1,Arterial,3,Clear,9.01015493761616,0,504,59.14442334878176,19.35762437857562,Medium
105,10,1,0,Local,2,Rain,3.3219569542152865,0,260,58.485628370185594,19.275999822789167,Low
33,0,5,1,Highway,4,Clear,7.620895552204809,0,542,22.957915535408997,33.459849069496435,Medium
40,1,2,0,Local,1,Clear,6.3536500851260485,0,211,68.56825644587862,11.461878688762829,Low
39,23,1,0,Local,1,Rain,2.544702549072137,0,185,54.063241996144384,19.479054610323352,Low
82,0,3,0,Highway,5,Rain,2.8253334892975213,0,750,30.02717145683406,37.992722443620316,Medium
104,18,3,0,Highway,4,Clear,5.337495101631638,0,1015,25.631072834949986,50.235879311671866,High
1,1,3,0,Highway,5,Rain,3.199625105863892,0,222,33.235605294333354,22.974792889284895,Low
11,20,3,0,Highway,5,Clear,5.642343026227587,0,760,47.34511645700212,26.653297941436808,Medium
92,19,3,0,Arterial,3,Clear,7.179388946998095,0,639,22.07304445175683,37.45655065942848,Medium
57,22,4,0,Highway,4,Clear,5.326063372916738,0,266,36.82675064900247,19.184117831986367,Low
89,20,6,1,Highway,4,Clear,9.032421612335177,0,114,60.8212569192288,10.249791676207456,Low
50,23,2,0,Local,2,Clear,9.540025950107506,0,642,31.96860149622609,30.82329611858726,Medium
23,3,1,0,Arterial,3,Rain,3.6100704943456936,0,222,55.05037221836096,14.98261661734818,Low
31,11,3,0,Arterial,2,Fog,1.1383344252035938,0,269,51.43070202278587,26.126972817411225,Low
94,21,4,0,Highway,4,Clear,7.595315321982845,1,417,26.842634334098136,39.51917296792673,Low
42,19,5,1,Local,2,Fog,1.566304057854872,0,941,40.64686255226487,40.16896947112281,High
99,17,4,0,Local,1,Clear,5.328097891932885,0,1153,14.966862887760076,86.15376174251149,High
7,0,4,0,Arterial,3,Clear,8.339411838714476,0,514,60.43054972980269,19.289377969012403,Medium
16,0,2,0,Local,1,Clear,6.728824916064244,0,149,37.14544000320051,13.372696269983,Low
90,23,3,0,Local,1,Clear,7.509031060563274,0,382,56.754130503582985,11.868280344811776,Low
112,13,4,0,Arterial,2,Clear,6.085172853476853,0,106,62.642586869160475,9.60748643641675,Low
116,3,6,1,Arterial,3,Fog,1.825049168910407,0,433,41.825157807656495,30.265784752358687,Low
60,4,4,0,Highway,5,Clear,6.217826493461827,0,321,50.81001921030092,17.00127785590359,Low
113,10,3,0,Highway,5,Clear,5.356309821290546,0,612,61.847147831960804,17.931229992232804,Medium
2,23,2,0,Highway,5,Rain,2.948975382651649,0,500,43.384110018220156,27.749815485673103,Medium
1,22,4,0,Highway,4,Clear,8.451754609909388,0,416,39.33365240036231,26.570973251991727,Low
48,12,1,0,Highway,5,Clear,8.257409676222181,0,757,54.13696472474717,24.163400626751574,Medium
12,15,0,0,Local,1,Clear,7.772481027961681,0,144,37.84818392936741,12.380934458940919,Low
69,23,5,1,Highway,5,Clear,5.001937064852223,0,693,33.360648810590064,29.91699386912239,Medium
37,12,0,0,Local,2,Rain,3.8263088029430605,0,631,46.353380025228006,25.818121776101364,Medium
32,23,0,0,Arterial,3,Clear,9.21434714324332,0,285,72.76403660124348,15.64958002642716,Low
119,21,2,0,Highway,4,Clear,6.358691848822863,0,575,64.03154828370421,15.133150215195116,Medium
9,1,4,0,Arterial,2,Clear,9.560994442895616,0,149,42.35005149026215,13.942736774307257,Low
105,15,0,0,Highway,4,Clear,9.372730573891582,0,265,67.10403706011711,9.457251964610132,Low
99,5,0,0,Local,2,Clear,5.774635170670877,0,752,42.188118772315974,28.441119311667336,Medium
19,13,5,1,Local,2,Clear,9.490760211265618,0,224,47.52563249642289,15.516355604974814,Low
48,0,3,0,Highway,4,Clear,8.139174152812606,0,585,43.90717144773144,23.80502811169933,Medium
80,16,6,1,Local,1,Clear,8.151434026673634,0,267,59.768822570565206,15.137923093527217,Low
3,10,6,1,Arterial,2,Clear,9.263399327867978,0,277,48.03022861554534,19.119277128911865,Low
20,18,4,0,Highway,4,Fog,1.5065569321508852,0,1159,5.0,246.64580485544377,High
24,2,4,0,Arterial,3,Fog,0.5719942718734159,0,163,18.993961753599958,28.931553871611285,Low
54,10,5,1,Arterial,3,Clear,8.33882178176807,0,783,38.176192945934076,33.78933804941054,Medium
33,4,3,0,Highway,5,Clear,8.857573339599632,0,209,47.942466914253664,17.093416434438335,Low
24,16,4,0,Local,2,Clear,8.300944746202685,0,520,59.81836145588708,21.487274021997656,Medium
116,21,6,1,Highway,5,Clear,5.400274003283558,0,111,38.92241921975437,15.17724895644788,Low
75,6,6,1,Arterial,2,Clear,6.463555011551897,1,696,25.28586707573794,54.76041647646023,Medium
113,9,1,0,Highway,4,Clear,9.699604365113608,0,735,46.47204165876558,22.75474140658603,Medium
72,10,5,1,Local,2,Rain,2.642927374985649,0,105,26.821011943256714,20.033793030416053,Low
36,2,2,0,Local,1,Clear,7.36130200501305,0,419,30.626947839465558,17.86415238655028,Low
38,19,3,0,Highway,5,Fog,1.5768721309245222,0,1137,33.70614305541843,55.25572170209701,High
104,9,5,1,Highway,5,Clear,5.43149361663731,0,977,21.854040978255718,56.11844669437056,High
84,9,0,0,Highway,4,Clear,5.905943444938958,1,1172,5.0,260.1910598531483,High
99,13,4,0,Local,1,Fog,1.8877643673437117,0,533,21.828804355526923,41.739357013613024,Medium
112,11,1,0,Highway,5,Clear,7.316592428428262,0,201,60.06384908933425,14.276720306132079,Low
89,14,6,1,Local,2,Fog,1.001869355188603,0,605,40.99818523087255,34.90878925019304,Medium
99,9,1,0,Local,1,Clear,7.5780814108793875,0,793,61.9622875830148,22.64953225217939,Medium
25,9,2,0,Arterial,2,Fog,1.1716795420947765,0,1062,22.220188123615934,69.01775252915867,High
93,18,5,1,Highway,5,Fog,1.788196818399364,1,786,5.0,191.71915287854284,Medium
18,0,1,0,Highway,4,Clear,9.350311759759064,0,258,46.099860811418765,15.076682880643258,Low
110,23,5,1,Arterial,3,Rain,4.653735430583673,0,734,31.45413347743692,38.63283523477413,Medium
82,9,4,0,Arterial,3,Clear,5.453151265696931,0,1153,16.70828508837108,79.01988777113932,High
66,1,4,0,Arterial,2,Clear,7.387506036329661,0,506,58.2922840955049,13.477235927825234,Medium
54,16,6,1,Arterial,2,Clear,9.136171022551263,0,594,22.941909767413435,36.59528015065926,Medium
35,23,1,0,Highway,5,Clear,8.668276763327608,0,635,18.59939455872634,44.115340056247284,Medium
80,6,4,0,Local,1,Clear,9.526555738899507,0,675,24.82367844103834,38.901899580530454,Medium
61,6,5,1,Highway,4,Clear,6.138339194847442,0,692,17.87310812996416,53.09364334475753,Medium
41,19,6,1,Arterial,2,Rain,4.880648255926987,0,738,10.999015952753865,82.13364600394969,Medium
100,8,4,0,Local,1,Clear,6.425388339349328,0,685,20.28262047146967,44.12547425592858,Medium
33,21,6,1,Highway,4,Fog,0.8954047105579152,0,476,45.038483822771624,27.85931164147649,Low
68,1,0,0,Arterial,3,Clear,7.478363135982438,0,114,64.0253330134812,9.138916104423963,Low
33,13,5,1,Local,1,Clear,5.551693692382274,0,318,39.985665775021324,20.43473581711093,Low
14,16,6,1,Arterial,2,Rain,3.1287087061712335,0,318,23.551309117666605,28.706807132976174,Low
21,0,3,0,Highway,4,Rain,4.6869732888932605,0,244,53.51665845023313,24.05045939899528,Low
48,8,4,0,Highway,5,Rain,2.7895986892346962,0,904,9.839696751636591,106.56917267716732,High
20,19,4,0,Highway,5,Clear,8.035186213432306,0,931,30.893771942415686,35.15783919901539,High
8,20,5,1,Highway,5,Clear,7.676324354273927,0,265,53.210896233293994,15.654396807389682,Low
7,18,2,0,Local,1,Clear,9.969957116026382,0,945,38.68560012582692,32.13733789134041,High
67,3,3,0,Arterial,3,Clear,7.897128594929452,0,637,38.69416512453132,27.59552131620154,Medium
17,7,6,1,Highway,4,Clear,9.637291619061134,0,1206,33.55137481757173,45.17603502711662,High
33,12,3,0,Local,1,Clear,9.582975252720328,0,156,60.21095787950657,12.244342331754128,Low
48,3,6,1,Arterial,3,Clear,6.447568979255035,0,683,28.569552308727832,33.559186946470795,Medium
76,8,3,0,Highway,5,Rain,3.4633555478679003,0,861,22.336071999152622,53.69378901506722,Medium
59,8,1,0,Highway,5,Rain,3.8414481977228334,0,913,36.09742042194621,40.3093144982251,High
115,21,0,0,Highway,5,Clear,9.306850680557055,0,659,23.151115028085137,37.94157932316654,Medium
86,17,0,0,Local,1,Clear,9.18067108542188,0,924,28.723359389530554,40.23114096432249,High
119,11,2,0,Arterial,3,Clear,8.01834593766577,0,683,17.927436108078233,49.4154285140741,Medium
22,9,3,0,Local,1,Clear,5.783292050111423,0,825,24.00384256737395,41.492315681058926,Medium
110,10,3,0,Highway,5,Rain,2.121835617981615,0,727,25.91272620303713,46.967651121645204,Medium
30,6,4,0,Local,2,Clear,9.773409918893066,0,251,38.35595151394028,16.584361515872033,Low
38,8,6,1,Highway,5,Rain,3.460857947627736,0,1098,37.332345758205285,46.700786805149036,High
102,5,5,1,Local,1,Clear,8.240805083668713,0,518,40.15294020953034,23.552559991347948,Medium
109,18,1,0,Local,2,Fog,0.6555571222881842,0,1302,9.943184490272394,144.53464102034388,High
51,15,1,0,Highway,4,Clear,9.349465881602958,0,601,65.18347583199852,18.090038442104568,Medium
54,14,2,0,Local,1,Rain,4.171910129909024,0,707,37.61852328878304,30.944272954352947,Medium
8,6,0,0,Local,1,Clear,7.439525902863851,0,146,62.55997582520034,15.981080579358395,Low
27,15,3,0,Local,1,Clear,8.676296065567946,0,597,61.41852831270158,20.192797072202435,Medium
27,4,5,1,Highway,4,Clear,6.748228462100554,0,737,30.539307535512194,35.21131202242739,Medium
98,15,2,0,Arterial,2,Clear,8.126953150627156,0,244,52.7293199385597,13.318699135027746,Low
21,0,6,1,Local,1,Clear,5.115762168048207,0,219,46.226905133610394,14.49068790426747,Low
30,18,1,0,Local,1,Fog,1.004221963377768,0,1013,14.067061108921482,93.86747857985533,High
97,4,1,0,Highway,4,Clear,9.990161376097953,0,524,20.034472068687105,32.92949766208863,Medium
28,6,1,0,Local,2,Clear,9.77353246179438,0,650,23.949913491035822,42.34995220282461,Medium
111,18,3,0,Highway,5,Rain,2.9106623537271643,0,1182,36.915041178254384,46.62001534062063,High
64,21,3,0,Local,2,Clear,7.655506410220817,0,525,26.400985262365424,25.30685295215399,Medium
97,4,3,0,Highway,4,Clear,6.181084815618659,0,372,67.84405667448473,13.876205075036454,Low
69,16,4,0,Highway,4,Fog,1.7904666644027694,0,271,28.173046060001866,26.405964880023724,Low
61,21,0,0,Arterial,3,Clear,7.286730508263149,0,500,43.15448401339037,20.446905602206662,Medium
48,7,6,1,Arterial,3,Clear,8.735404534267833,0,828,56.71661278178284,24.438376254658287,Medium
19,0,1,0,Arterial,2,Rain,4.083694108073029,0,511,27.128620328117215,33.20781439373066,Medium
4,1,1,0,Arterial,3,Clear,6.968870652075646,0,380,33.89718152516371,19.106991463985295,Low
35,14,4,0,Highway,4,Rain,4.425022931216438,0,522,11.1301898817009,62.79134108169386,Medium
64,19,1,0,Highway,5,Clear,6.075915210933937,0,788,61.79722939508381,26.504298991597334,Medium
49,17,6,1,Local,1,Clear,5.3923934904802,0,895,32.3310874494897,36.70750726932772,Medium
17,10,1,0,Highway,4,Clear,7.697869296591641,0,596,62.56549018351305,19.09969131670951,Medium
44,9,3,0,Arterial,2,Fog,1.592951438653963,0,1007,21.641538869228235,66.22563086096031,High
92,23,3,0,Arterial,2,Rain,4.758865887240729,0,303,58.06459251042449,19.883194655400374,Low
30,23,0,0,Local,2,Clear,6.7829219251779636,0,138,32.43102215708861,14.65751562329921,Low
93,3,6,1,Arterial,2,Clear,6.1868089796953365,0,520,41.64772672330246,22.117634560806408,Medium
46,4,6,1,Highway,4,Clear,6.1019321950795025,0,113,49.88957589443938,12.946840554298628,Low
117,3,1,0,Local,2,Clear,5.202619700286533,1,422,50.23736480072672,36.40115776789771,Low
6,12,2,0,Local,2,Rain,4.799084253985837,0,408,36.49507897922028,30.258921382348962,Low
99,12,1,0,Arterial,3,Fog,1.1463831556055033,0,354,18.155457577861043,36.362385494923366,Low
105,17,1,0,Local,1,Rain,2.491155629153462,0,999,45.42000357503137,38.55819945850434,High
37,23,0,0,Arterial,2,Clear,5.219443012786647,1,641,44.664078468766405,40.773315598437215,Medium
24,1,2,0,Arterial,3,Clear,5.635094701395335,0,338,43.64538719186296,15.839006292958505,Low
93,15,1,0,Highway,5,Clear,7.1012029133787715,0,200,65.8321566877575,15.887433789323222,Low
113,0,5,1,Arterial,3,Clear,6.668689171823706,0,166,30.159189995737144,15.476316654600485,Low
46,18,5,1,Highway,4,Clear,5.889179290272393,0,946,31.355695040225136,39.27931947324731,High
53,8,6,1,Highway,5,Rain,2.862930862058027,0,838,28.790612986445282,43.79158855324413,Medium
95,2,6,1,Highway,5,Clear,9.694312684698888,0,552,62.524161281794186,16.557642722400267,Medium
99,6,2,0,Highway,4,Clear,9.556251106464948,0,612,22.808540601565277,38.361296052960256,Medium
60,9,5,1,Highway,4,Clear,8.859493041931401,0,1427,21.794998649554678,69.38159464500258,High
97,0,3,0,Arterial,2,Fog,0.6665277541572098,0,441,36.824227016523764,30.310390239697306,Low
116,9,3,0,Highway,5,Rain,2.798916310080353,0,898,35.359852588196205,41.53262703275425,Medium
63,20,2,0,Local,1,Clear,8.329224841317743,0,328,28.60020990589777,23.5266546010227,Low
85,8,1,0,Highway,4,Rain,4.3266000021925475,0,852,17.027284171937616,66.41047478123185,Medium
32,14,6,1,Arterial,3,Clear,7.65311406613678,0,529,21.666635997240412,35.904087570122684,Medium
87,14,2,0,Highway,4,Clear,8.256419221964924,0,737,22.661088022151638,42.07488799588809,Medium
33,2,5,1,Highway,5,Clear,7.595981482564783,0,584,43.0733601360805,21.72025316044908,Medium
67,4,2,0,Highway,5,Clear,7.066423818575753,0,582,30.109304888393062,30.31421986785526,Medium
18,8,5,1,Arterial,2,Clear,6.739470067787595,0,1347,27.03418988473113,58.47830019835212,High
25,21,6,1,Local,2,Clear,8.888749582212467,1,500,39.470109549367095,41.156948485760346,Medium
106,8,3,0,Highway,5,Clear,8.694994974888184,0,1289,23.1487427706992,64.25470656472176,High
95,22,2,0,Highway,5,Clear,8.481140320716792,0,339,59.37727104353186,15.372456970231926,Low
54,6,6,1,Highway,4,Clear,6.873385565973058,1,408,40.16513968426315,32.8129369127155,Low
58,23,6,1,Local,2,Rain,4.110050104280205,0,366,39.58616295422048,26.849774942982588,Low
67,22,4,0,Local,2,Clear,9.788518159892785,0,411,35.48066631763288,23.473700819704646,Low
104,11,5,1,Highway,4,Clear,8.444897595582459,0,195,65.97711771683396,13.278477261155034,Low
46,8,4,0,Highway,4,Clear,7.039496255349593,0,1351,21.90002425938638,69.2750183424973,High
24,5,3,0,Local,2,Clear,8.982406314134845,0,348,52.532546538488724,15.563158987144499,Low
114,22,6,1,Highway,5,Clear,8.046510380260651,1,451,25.614150582421175,42.896820662708436,Low
32,1,6,1,Arterial,2,Clear,9.388385225468873,0,601,49.281980810178965,22.222858952593924,Medium
47,8,1,0,Highway,5,Clear,8.56591265822085,0,615,60.303947179033045,17.685112462153263,Medium
86,16,5,1,Arterial,2,Rain,2.688550235933891,0,566,26.407425255323254,31.23686755394658,Medium
23,0,1,0,Local,1,Clear,8.337182315681344,0,300,69.81238023684998,14.29142030012412,Low
66,18,3,0,Local,1,Rain,2.2495548041273503,0,1265,5.0,267.9792234703903,High
27,5,1,0,Local,2,Rain,3.416056560735753,0,624,20.566186741750162,45.267083913840075,Medium
106,4,6,1,Arterial,2,Clear,5.282449374308972,0,604,63.89841123174702,20.21095391016241,Medium
2,1,5,1,Arterial,2,Clear,7.237745765115211,0,178,29.643158904946237,16.789786230739836,Low
90,8,0,0,Highway,4,Clear,8.58213494295213,0,1126,30.606458263727827,48.21639797344057,High
17,13,5,1,Local,2,Clear,7.106277358427739,0,300,36.993029443340234,16.057273211726447,Low
104,3,5,1,Arterial,3,Clear,5.008151259671944,0,545,58.52141448904367,16.995141387658933,Medium
33,3,4,0,Arterial,2,Clear,6.846425465504144,0,407,26.219300440937126,28.39862893680989,Low
9,20,0,0,Highway,4,Clear,5.338794915951772,0,277,30.80206556435919,20.69742653947222,Low
43,14,0,0,Arterial,3,Clear,8.902981942495304,0,178,34.3179631424418,16.268034351133956,Low
118,7,0,0,Local,2,Clear,8.918757846459249,0,869,28.40132166482785,41.3083828380665,Medium
48,3,5,1,Arterial,3,Clear,9.031892946855125,0,557,61.73579832245143,21.106737546488958,Medium
39,15,3,0,Highway,4,Clear,5.151635956838671,0,515,63.46571927547255,21.814587211701603,Medium
93,20,0,0,Highway,5,Rain,2.7438744774975934,0,351,23.054556743289467,32.2530789516732,Low
42,3,2,0,Highway,4,Clear,9.517246793279678,0,520,45.58048370352291,21.17980875695394,Medium
